google_name,google_latitude,google_longitude,google_address,google_maps_url,google_place_id,google_cid
Trạm Thu phí Đường M1,10.824753,106.603516,"43 Đ. M1, Bình Hưng Hòa, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+M1/data=!4m7!3m6!1s0x31752b001917c3fd:0x116ca1841e76b873!8m2!3d10.8247529!4d106.6035165!16s%2Fg%2F11y3tx4lq9!19sChIJ_cMXGQArdTERc7h2HoShbBE?authuser=0&hl=vi&rclk=1,ChIJ_cMXGQArdTERc7h2HoShbBE,1255555984948377715
Trạm Thu phí Đường Tân Kỳ Tân Quý,10.789745,106.595885,"QHQW+V9R Trạm Thu phí Đường Tân Kỳ Tân Quý, Bình Hưng Hòa, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+T%C3%A2n+K%E1%BB%B3+T%C3%A2n+Qu%C3%BD/data=!4m7!3m6!1s0x31752c773163ee8d:0xa69a24b85065245!8m2!3d10.7897449!4d106.595885!16s%2Fg%2F11f3bf1vf4!19sChIJje5jMXcsdTERRVIGhUuiaQo?authuser=0&hl=vi&rclk=1,ChIJje5jMXcsdTERRVIGhUuiaQo,750309258171929157
Trạm Thu phí Đường số 7,10.82501,106.602115,"RJG2+2R5 Trạm Thu phí Đường số 7, Đ. Số 7, Bình Tân, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+s%E1%BB%91+7/data=!4m7!3m6!1s0x31752b001437d47d:0x765cdbbad82d57f6!8m2!3d10.8250095!4d106.6021153!16s%2Fg%2F11m5s0v85v!19sChIJfdQ3FAArdTER9lct2LrbXHY?authuser=0&hl=vi&rclk=1,ChIJfdQ3FAArdTER9lct2LrbXHY,8528933389870127094
Trạm Thu phí Đại Xuyên 2,20.70211,105.912933,"PW27+R5V Trạm Thu phí Đại Xuyên 2, Đại Xuyên, Hà Nội, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%A1i+Xuy%C3%AAn+2/data=!4m7!3m6!1s0x3135c9c843d7bc87:0x458a68499497e820!8m2!3d20.7021099!4d105.9129332!16s%2Fg%2F11c55c47hr!19sChIJh7zXQ8jJNTERIOiXlEloikU?authuser=0&hl=vi&rclk=1,ChIJh7zXQ8jJNTERIOiXlEloikU,5010932200637982752
Trạm phát vé lối vào ga nội địa sân bay Nội Bài,21.213758,105.801742,"6R72+GM5 Trạm phát vé lối vào ga nội địa sân bay Nội Bài, Nội Bài, Hà Nội, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+ph%C3%A1t+v%C3%A9+l%E1%BB%91i+v%C3%A0o+ga+n%E1%BB%99i+%C4%91%E1%BB%8Ba+s%C3%A2n+bay+N%E1%BB%99i+B%C3%A0i/data=!4m7!3m6!1s0x3135030ca7ade6c9:0x728a36e6b0ce88b1!8m2!3d21.2137584!4d105.8017419!16s%2Fg%2F11fss0l7gz!19sChIJyeatpwwDNTERsYjOsOY2inI?authuser=0&hl=vi&rclk=1,ChIJyeatpwwDNTERsYjOsOY2inI,8253469631546558641
Trạm thu phí Tân An,10.547452,106.372365,"G9WC+XWQ Trạm thu phí Tân An, Khánh Hậu, Tây Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+phi%CC%81+T%C3%A2n+An/data=!4m7!3m6!1s0x310ac8205bbaaaab:0x971f1346946cc866!8m2!3d10.5474518!4d106.3723648!16s%2Fg%2F11ddzcfpg8!19sChIJq6q6WyDICjERZshslEYTH5c?authuser=0&hl=vi&rclk=1,ChIJq6q6WyDICjERZshslEYTH5c,10889443617863944294
Trạm thu phí 319 KCN CNC Long Thành,10.776661,106.92935,"Khu Công Nghiệp Công Nghệ Cao, Long Thành, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+319+KCN+CNC+Long+Th%C3%A0nh/data=!4m7!3m6!1s0x31751f0021b2876b:0xd616e15da4e999ec!8m2!3d10.7766611!4d106.9293501!16s%2Fg%2F11ymkdzgqq!19sChIJa4eyIQAfdTER7JnppF3hFtY?authuser=0&hl=vi&rclk=1,ChIJa4eyIQAfdTER7JnppF3hFtY,15426765365919193580
Trạm thu phí 4,10.660946,106.723442,"155 Đ. Nguyễn Văn Tạo, Ấp 3, Hiệp Phước, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+4/data=!4m7!3m6!1s0x317531001a86f3b1:0x71845aeb262bf04a!8m2!3d10.660946!4d106.7234417!16s%2Fg%2F11ynw17_ml!19sChIJsfOGGgAxdTERSvArJutahHE?authuser=0&hl=vi&rclk=1,ChIJsfOGGgAxdTERSvArJutahHE,8179762789215891530
Trạm thu phí 5,10.653937,106.938063,"MW3Q+H6 Trạm thu phí 5, Phước An, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+5/data=!4m7!3m6!1s0x317517007853ef15:0xa1ada3b1551f9ec5!8m2!3d10.6539375!4d106.9380625!16s%2Fg%2F11ypmv2bsg!19sChIJFe9TeAAXdTERxZ4fVbGjraE?authuser=0&hl=vi&rclk=1,ChIJFe9TeAAXdTERxZ4fVbGjraE,11650147793110015685
Trạm thu phí 6,10.663812,106.971937,"MX7C+GQ Trạm thu phí 6, Phước An, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+6/data=!4m7!3m6!1s0x317517007245c4b9:0x1bf87663092eafb5!8m2!3d10.6638125!4d106.9719375!16s%2Fg%2F11ymkx7cy2!19sChIJucRFcgAXdTERta8uCWN2-Bs?authuser=0&hl=vi&rclk=1,ChIJucRFcgAXdTERta8uCWN2-Bs,2015491000976191413
Trạm thu phí An Lạc,10.730745,106.610549,"Đ. Kinh Dương Vương, An Lạc, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+An+L%E1%BA%A1c/data=!4m7!3m6!1s0x31752dc1907b6fd5:0xebb260d83d866381!8m2!3d10.7307445!4d106.6105494!16s%2Fg%2F12hqm5fm4!19sChIJ1W97kMEtdTERgWOGPdhgsus?authuser=0&hl=vi&rclk=1,ChIJ1W97kMEtdTERgWOGPdhgsus,16983743626628981633
Trạm thu phí BOT,18.706686,105.613888,"PJ47+MH Trạm thu phí BOT, Hưng Nguyên, Nghệ An, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+BOT/data=!4m7!3m6!1s0x3139cf000999534d:0xb237eb2716def5ac!8m2!3d18.7066864!4d105.613888!16s%2Fg%2F11mkvhmhwt!19sChIJTVOZCQDPOTERrPXeFifrN7I?authuser=0&hl=vi&rclk=1,ChIJTVOZCQDPOTERrPXeFifrN7I,12841991415590221228
Trạm thu phí Bình Chánh,10.661281,106.55914,"B19/31A Ấp 2, Bình Chánh, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+B%C3%ACnh+Ch%C3%A1nh/data=!4m7!3m6!1s0x3175330045ecc6bd:0x902db509aed81c39!8m2!3d10.6612814!4d106.5591397!16s%2Fg%2F11nj2xbwzd!19sChIJvcbsRQAzdTERORzYrgm1LZA?authuser=0&hl=vi&rclk=1,ChIJvcbsRQAzdTERORzYrgm1LZA,10389158968606334009
Trạm thu phí Bắc Bỉm Sơn,20.124809,105.851581,"Trạm thu phí Bỉm Sơn, Khu phố 7, Quang Trung, Thanh Hóa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+B%E1%BA%AFc+B%E1%BB%89m+S%C6%A1n/data=!4m7!3m6!1s0x313663a03a7ecd79:0x55fb1c59bf4c853!8m2!3d20.1248093!4d105.8515808!16s%2Fg%2F11h0b6y_6b!19sChIJec1-OqBjNjERU8j0m8WxXwU?authuser=0&hl=vi&rclk=1,ChIJec1-OqBjNjERU8j0m8WxXwU,387223555260336211
Trạm thu phí Cầu Giẽ - Ninh Bình Cao Bồ,20.28872,106.014311,"ĐCT Cầu Giẽ - Ninh Bình, Ý Yên, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+C%E1%BA%A7u+Gi%E1%BA%BD+-+Ninh+B%C3%ACnh+Cao+B%E1%BB%93/data=!4m7!3m6!1s0x3136770157334279:0x1084a55910f950dc!8m2!3d20.2887201!4d106.0143112!16s%2Fg%2F11bx1___2x!19sChIJeUIzVwF3NjER3FD5EFmlhBA?authuser=0&hl=vi&rclk=1,ChIJeUIzVwF3NjER3FD5EFmlhBA,1190258003488100572
Trạm thu phí Cầu Mỹ Luông,10.502437,105.494554,"GF2V+XRF Trạm thu phí Cầu Mỹ Luông, Cầu Mỹ Luông - Tấn Mỹ, Long Điền, An Giang, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+C%E1%BA%A7u+M%E1%BB%B9+Lu%C3%B4ng/data=!4m7!3m6!1s0x310a6d004ff1e70d:0x8c51b43721fae983!8m2!3d10.5024368!4d105.4945536!16s%2Fg%2F11xfkb4lrn!19sChIJDefxTwBtCjERg-n6ITe0UYw?authuser=0&hl=vi&rclk=1,ChIJDefxTwBtCjERg-n6ITe0UYw,10111060787309767043
Trạm thu phí IC14,21.878211,104.675454,"Mậu A, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+IC14/data=!4m7!3m6!1s0x31334a13efba2a81:0x5d34e739c57bb491!8m2!3d21.8782112!4d104.6754538!16s%2Fg%2F11cknf2111!19sChIJgSq67xNKMzERkbR7xTnnNF0?authuser=0&hl=vi&rclk=1,ChIJgSq67xNKMzERkbR7xTnnNF0,6716247179628622993
Trạm thu phí IC4,21.35819,105.605608,"Tam Dương, Phú Thọ, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+IC4/data=!4m7!3m6!1s0x3134e582d61229dd:0xaf994d6314f0bc66!8m2!3d21.3581902!4d105.605608!16s%2Fg%2F11b8td12s2!19sChIJ3SkS1oLlNDERZrzwFGNNma8?authuser=0&hl=vi&rclk=1,ChIJ3SkS1oLlNDERZrzwFGNNma8,12653229716022541414
Trạm thu phí KCN HANSSIP,20.707464,105.917503,"PW49+X2 Trạm thu phí KCN HANSSIP, Đại Xuyên, Hà Nội, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+KCN+HANSSIP/data=!4m7!3m6!1s0x3135c9001ef79719:0x1913210523375b82!8m2!3d20.707464!4d105.917503!16s%2Fg%2F11ykbk5m_4!19sChIJGZf3HgDJNTERgls3IwUhExk?authuser=0&hl=vi&rclk=1,ChIJGZf3HgDJNTERgls3IwUhExk,1806824181455084418
Trạm thu phí Liêm Tuyền,20.539974,105.948268,"GWQX+X8J Trạm thu phí Liêm Tuyền, CT01, Liêm Tuyền, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Li%C3%AAm+Tuy%E1%BB%81n/data=!4m7!3m6!1s0x3135cf5b5f2e87a7:0x2012c7d06b97107e!8m2!3d20.5399736!4d105.9482681!16s%2Fg%2F11n5twjhgc!19sChIJp4cuX1vPNTERfhCXa9DHEiA?authuser=0&hl=vi&rclk=1,ChIJp4cuX1vPNTERfhCXa9DHEiA,2311129256766673022
Trạm thu phí Liêm Tuyền (Hà Nội ra Phủ Lý),20.540081,105.947552,"Trạm thu phí Liêm Tuyền, ĐCT Cầu Giẽ - Ninh Bình, Liêm Tuyền, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Li%C3%AAm+Tuy%E1%BB%81n+%28H%C3%A0+N%E1%BB%99i+ra+Ph%E1%BB%A7+L%C3%BD%29/data=!4m7!3m6!1s0x3135cf00247c475f:0xe1fd7be223d7f535!8m2!3d20.5400813!4d105.9475521!16s%2Fg%2F11ms_1ptvy!19sChIJX0d8JADPNTERNfXXI-J7_eE?authuser=0&hl=vi&rclk=1,ChIJX0d8JADPNTERNfXXI-J7_eE,16284308038835762485
Trạm thu phí Liêm Tuyền (Lối vào đi nam),20.538149,105.947656,"Trạm thu phí Liêm Tuyền, ĐCT Cầu Giẽ - Ninh Bình, Phủ Lý, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Li%C3%AAm+Tuy%E1%BB%81n+%28L%E1%BB%91i+v%C3%A0o+%C4%91i+nam%29/data=!4m7!3m6!1s0x3135cf00251bf2e1:0xffc26a413b917e71!8m2!3d20.5381492!4d105.9476564!16s%2Fg%2F11ytnmg9f0!19sChIJ4fIbJQDPNTERcX6RO0Fqwv8?authuser=0&hl=vi&rclk=1,ChIJ4fIbJQDPNTERcX6RO0Fqwv8,18429409453558300273
Trạm thu phí Long Thới,10.660347,106.726839,"kề, 159a Đ. Nguyễn Văn Tạo, Hiệp Phước, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Long+Th%E1%BB%9Bi/data=!4m7!3m6!1s0x317531cc43db004b:0x30a8d72f5c0a966d!8m2!3d10.6603468!4d106.7268386!16s%2Fg%2F11fr5lpq6r!19sChIJSwDbQ8wxdTERbZYKXC_XqDA?authuser=0&hl=vi&rclk=1,ChIJSwDbQ8wxdTERbZYKXC_XqDA,3506288908315563629
Trạm thu phí Long Trường,10.786715,106.830901,"QRPJ+M9 Trạm thu phí Long Trường, Long Trường, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Long+Tr%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3175210063fcebdb:0xb809f80fae39a8e6!8m2!3d10.7867155!4d106.8309015!16s%2Fg%2F11z7knqbkq!19sChIJ2-v8YwAhdTER5qg5rg_4Cbg?authuser=0&hl=vi&rclk=1,ChIJ2-v8YwAhdTER5qg5rg_4Cbg,13261403324000348390
Trạm thu phí Nút giao Cẩm Mỹ,10.859563,107.235763,"V65P+R8C Trạm thu phí Nút giao Cẩm Mỹ, Hàng Gòn, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+C%E1%BA%A9m+M%E1%BB%B9/data=!4m7!3m6!1s0x3174ff000afe936b:0xd24a24575684f794!8m2!3d10.8595632!4d107.2357632!16s%2Fg%2F11z2xsvn8s!19sChIJa5P-CgD_dDERlPeEVlckStI?authuser=0&hl=vi&rclk=1,ChIJa5P-CgD_dDERlPeEVlckStI,15152963853773764500
Trạm thu phí Nút giao Xuân Lộc,10.896345,107.421286,"VCWC+GGM Trạm thu phí Nút giao Xuân Lộc, Xuân Hòa, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+Xu%C3%A2n+L%E1%BB%99c/data=!4m7!3m6!1s0x3174530030bbe3a5:0xb4db59de41f81b75!8m2!3d10.8963452!4d107.4212857!16s%2Fg%2F11z2xsxr0d!19sChIJpeO7MABTdDERdRv4Qd5Z27Q?authuser=0&hl=vi&rclk=1,ChIJpeO7MABTdDERdRv4Qd5Z27Q,13032108757851052917
Trạm thu phí Phan Rang,11.627912,108.898875,"JVHX+7C Trạm thu phí Phan Rang, Đô Vinh, Khánh Hòa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Phan+Rang/data=!4m7!3m6!1s0x3170d9006b8f0f15:0x1855ab24886057d6!8m2!3d11.6279116!4d108.8988752!16s%2Fg%2F11vzf3y8cg!19sChIJFQ-PawDZcDER1ldgiCSrVRg?authuser=0&hl=vi&rclk=1,ChIJFQ-PawDZcDER1ldgiCSrVRg,1753495803325863894
Trạm thu phí Phú Hữu,10.791609,106.80744,"QRR4+JXW Trạm thu phí Phú Hữu, Đường Nguyễn Thị Tư, Long Trường, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ph%C3%BA+H%E1%BB%AFu/data=!4m7!3m6!1s0x317526af9f6c0c0f:0xd32f2533e916868f!8m2!3d10.791609!4d106.80744!16s%2Fg%2F11c6vd7vhr!19sChIJDwxsn68mdTERj4YW6TMlL9M?authuser=0&hl=vi&rclk=1,ChIJDwxsn68mdTERj4YW6TMlL9M,15217422570792322703
Trạm thu phí QL14-BP,11.564076,106.953961,"QL14, Đồng Tâm, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL14-BP/data=!4m7!3m6!1s0x3173602a2c0a61e1:0xa4badaaa66676dab!8m2!3d11.5640759!4d106.9539611!16s%2Fg%2F11bw4rjnv7!19sChIJ4WEKLCpgczERq21nZqrauqQ?authuser=0&hl=vi&rclk=1,ChIJ4WEKLCpgczERq21nZqrauqQ,11870040193285713323
Trạm thu phí QL1A,21.094946,105.964594,"AH1, Từ Sơn, Bắc Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL1A/data=!4m7!3m6!1s0x313507fea9bed36f:0x2be5135fb83e8169!8m2!3d21.0949457!4d105.9645939!16s%2Fg%2F11cn8wftm0!19sChIJb9O-qf4HNTERaYE-uF8T5Ss?authuser=0&hl=vi&rclk=1,ChIJb9O-qf4HNTERaYE-uF8T5Ss,3162955615131566441
Trạm thu phí QL1A,10.903162,106.844208,"Đ. Võ Nguyên Giáp, Long Hưng, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL1A/data=!4m7!3m6!1s0x3174df1852f8b835:0x6b89114ed2f6d4a8!8m2!3d10.9031623!4d106.8442082!16s%2Fg%2F11cmtbwjmj!19sChIJNbj4UhjfdDERqNT20k4RiWs?authuser=0&hl=vi&rclk=1,ChIJNbj4UhjfdDERqNT20k4RiWs,7748743664112161960
Trạm thu phí Quốc Lộ,21.457198,106.295906,"Tuấn Sơn, Lạng Sơn, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Qu%E1%BB%91c+L%E1%BB%99/data=!4m7!3m6!1s0x3135425925c13f9f:0x87fe1c7924fcdae2!8m2!3d21.4571976!4d106.2959057!16s%2Fg%2F12hvwf5c1!19sChIJnz_BJVlCNTER4tr8JHkc_oc?authuser=0&hl=vi&rclk=1,ChIJnz_BJVlCNTER4tr8JHkc_oc,9799301145841949410
Trạm thu phí Tống Sơn (Hà Lĩnh cũ),20.000406,105.770482,"2Q29+8M5 Trạm thu phí Tống Sơn (Hà Lĩnh cũ), Thanh Xá 1, Tống Sơn, Thanh Hóa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%E1%BB%91ng+S%C6%A1n+%28H%C3%A0+L%C4%A9nh+c%C5%A9%29/data=!4m7!3m6!1s0x31368b0031506fff:0x308580a64019503a!8m2!3d20.0004062!4d105.7704824!16s%2Fg%2F11z1t3672t!19sChIJ_29QMQCLNjEROlAZQKaAhTA?authuser=0&hl=vi&rclk=1,ChIJ_29QMQCLNjEROlAZQKaAhTA,3496342137251385402
Trạm thu phí Vĩnh Hảo,11.304399,108.725077,"8P3G+Q2 Trạm thu phí Vĩnh Hảo, Vĩnh Hảo, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+H%E1%BA%A3o/data=!4m7!3m6!1s0x3176d7003ad24807:0xbc7532fe4e387f23!8m2!3d11.3043986!4d108.7250775!16s%2Fg%2F11z1k7x_9n!19sChIJB0jSOgDXdjERI384Tv4ydbw?authuser=0&hl=vi&rclk=1,ChIJB0jSOgDXdjERI384Tv4ydbw,13579816319221006115
Trạm thu phí cầu Nguyễn Huệ,10.2664,105.874324,"7V8F+HP4 Trạm thu phí cầu Nguyễn Huệ, Phú Hựu, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+c%E1%BA%A7u+Nguy%E1%BB%85n+Hu%E1%BB%87/data=!4m7!3m6!1s0x310a81007dfeb3ad:0xabf22260b095ad48!8m2!3d10.2663996!4d105.8743241!16s%2Fg%2F11xvqhfnl4!19sChIJrbP-fQCBCjERSK2VsGAi8qs?authuser=0&hl=vi&rclk=1,ChIJrbP-fQCBCjERSK2VsGAi8qs,12390003323524459848
Trạm thu phí cầu Thanh Mỹ,10.408434,105.859615,"Cầu Thanh Mỹ - Mỹ Lợi B, Thanh Mỹ, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+c%E1%BA%A7u+Thanh+M%E1%BB%B9/data=!4m7!3m6!1s0x310a89001a315b9b:0x35fc7ac961104c90!8m2!3d10.4084338!4d105.8596146!16s%2Fg%2F11z0_s2n0r!19sChIJm1sxGgCJCjERkEwQYcl6_DU?authuser=0&hl=vi&rclk=1,ChIJm1sxGgCJCjERkEwQYcl6_DU,3890119183476739216
Trạm thu phí cầu treo Huống,21.583927,105.865876,"Linh Sơn, Thái Nguyên, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+c%E1%BA%A7u+treo+Hu%E1%BB%91ng/data=!4m7!3m6!1s0x313526a2eaf86d21:0xe9646666ffc44f76!8m2!3d21.5839275!4d105.8658765!16s%2Fg%2F12hkj7tnp!19sChIJIW346qImNTERdk_E_2ZmZOk?authuser=0&hl=vi&rclk=1,ChIJIW346qImNTERdk_E_2ZmZOk,16817679501072027510
Trạm thu phí cầu Đồng Nai,10.902997,106.843788,"Biên Hòa, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+c%E1%BA%A7u+%C4%90%E1%BB%93ng+Nai/data=!4m7!3m6!1s0x3174df1844bb743f:0xc8a350dd0d539212!8m2!3d10.9029973!4d106.8437882!16s%2Fg%2F11x6r8v30d!19sChIJP3S7RBjfdDEREpJTDd1Qo8g?authuser=0&hl=vi&rclk=1,ChIJP3S7RBjfdDEREpJTDd1Qo8g,14457488139130999314
Trạm thu phí nút giao ĐT.634,14.043348,109.027487,"22VH+V38 Trạm thu phí nút giao ĐT.634, ĐT634, Hòa Hội, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+n%C3%BAt+giao+%C4%90T.634/data=!4m7!3m6!1s0x316f3b001e49d6db:0x6bfd9bb0b32bab61!8m2!3d14.043348!4d109.027487!16s%2Fg%2F11mylwqq8f!19sChIJ29ZJHgA7bzERYasrs7Cb_Ws?authuser=0&hl=vi&rclk=1,ChIJ29ZJHgA7bzERYasrs7Cb_Ws,7781546914388618081
Trạm thu phí số 03,10.660289,106.654482,"C15 Hẻm B2, Hưng Long, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+s%E1%BB%91+03/data=!4m7!3m6!1s0x3175310021c28bf1:0x5cbb532bc62ed6ca!8m2!3d10.6602893!4d106.6544822!16s%2Fg%2F11xzmlk13q!19sChIJ8YvCIQAxdTERytYuxitTu1w?authuser=0&hl=vi&rclk=1,ChIJ8YvCIQAxdTERytYuxitTu1w,6682025919607920330
Trạm thu phí số 3,11.031479,106.7755,"2QHF+4VP Trạm thu phí số 3, ĐT747, Tân Hiệp, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+s%E1%BB%91+3/data=!4m7!3m6!1s0x3174db005bcf115f:0xfcdbf4ae7ca87061!8m2!3d11.0314786!4d106.7755003!16s%2Fg%2F11z8nczd78!19sChIJXxHPWwDbdDERYXCofK702_w?authuser=0&hl=vi&rclk=1,ChIJXxHPWwDbdDERYXCofK702_w,18220425747710373985
Trạm thu phí tuyến tránh TX Cai Lậy,10.393306,106.143552,"94VV+8CF Trạm thu phí tuyến tránh TX Cai Lậy, Đ. Tránh TX Cai Lậy, Cai Lậy, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+tuy%E1%BA%BFn+tr%C3%A1nh+TX+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310a9745e895c9b7:0x9107f9de80fd217b!8m2!3d10.3933064!4d106.1435517!16s%2Fg%2F11sr6kszy0!19sChIJt8mV6EWXCjEReyH9gN75B5E?authuser=0&hl=vi&rclk=1,ChIJt8mV6EWXCjEReyH9gN75B5E,10450596194378654075
Trạm thu phí Đèo Ngang,17.939489,106.477189,"QL1A, Vĩnh Hải, Phú Trạch, Quảng Trị, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%C3%A8o+Ngang/data=!4m7!3m6!1s0x313883057253f063:0x7151a7f822d5e478!8m2!3d17.9394893!4d106.4771895!16s%2Fg%2F11bx20jcvj!19sChIJY_BTcgWDODEReOTVIvinUXE?authuser=0&hl=vi&rclk=1,ChIJY_BTcgWDODEReOTVIvinUXE,8165492283577590904
Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),10.879647,106.911861,"Đường chuyên dùng Phước Tân, Phước Tân, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+chuy%C3%AAn+d%C3%B9ng+v%E1%BA%ADn+chuy%E1%BB%83n+VLXD+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n+%28Tr%E1%BA%A1m+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n%29/data=!4m7!3m6!1s0x3174df4ec25b8d53:0x4f3f9ca0ac17db93!8m2!3d10.879647!4d106.9118607!16s%2Fg%2F11nmflk_33!19sChIJU41bwk7fdDERk9sXrKCcP08?authuser=0&hl=vi&rclk=1,ChIJU41bwk7fdDERk9sXrKCcP08,5710455066425023379
Trạm thu phí Đồng Giao,20.169081,105.870207,"5V9C+J3 Trạm thu phí Đồng Giao, Tam Điệp, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%E1%BB%93ng+Giao/data=!4m7!3m6!1s0x313663004e25a5f5:0x3cda32577eb612d4!8m2!3d20.1690811!4d105.8702073!16s%2Fg%2F11nk2w_ppb!19sChIJ9aUlTgBjNjER1BK2flcy2jw?authuser=0&hl=vi&rclk=1,ChIJ9aUlTgBjNjER1BK2flcy2jw,4384872538568004308
Trạm thu phí đường bộ số 1 DT743,10.977884,106.744844,"XPHV+5W4 Trạm thu phí đường bộ số 1 DT743, 743, An Phú, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+s%E1%BB%91+1+DT743/data=!4m7!3m6!1s0x3174da15da13361d:0x57fb77430227a97a!8m2!3d10.9778837!4d106.7448435!16s%2Fg%2F113j_77lf!19sChIJHTYT2hXadDEReqknAkN3-1c?authuser=0&hl=vi&rclk=1,ChIJHTYT2hXadDEReqknAkN3-1c,6339792030136772986
